,long,lat,group,order,region,State
94860,-159.9816284,55.19775391,1530,94860,USA,Alaska
94861,-159.9204712,55.26753235,1530,94861,USA,Alaska
94862,-159.8873444,55.27299881,1530,94862,USA,Alaska
94863,-159.871048,55.26357269,1530,94863,USA,Alaska
94864,-159.8982391,55.22129059,1530,94864,USA,Alaska
94865,-159.8394012,55.18237305,1530,94865,USA,Alaska
94866,-159.8540955,55.14467621,1530,94866,USA,Alaska
94867,-159.8730011,55.12875748,1530,94867,USA,Alaska
94869,-132.8622589,54.89443588,1531,94869,USA,Alaska
94870,-132.837738,54.88095474,1531,94870,USA,Alaska
94871,-132.8128967,54.89043045,1531,94871,USA,Alaska
94872,-132.7723236,54.92607117,1531,94872,USA,Alaska
94873,-132.7006378,54.91904449,1531,94873,USA,Alaska
94874,-132.6488647,54.9070816,1531,94874,USA,Alaska
94875,-132.6172333,54.89242935,1531,94875,USA,Alaska
94876,-132.6340332,54.84047699,1531,94876,USA,Alaska
94877,-132.6469727,54.75615311,1531,94877,USA,Alaska
94878,-132.676651,54.72622299,1531,94878,USA,Alaska
94879,-132.7058105,54.6841774,1531,94879,USA,Alaska
94880,-132.8072815,54.70913315,1531,94880,USA,Alaska
94881,-132.8895874,54.76264572,1531,94881,USA,Alaska
94882,-133.0089264,54.85483551,1531,94882,USA,Alaska
94883,-133.0753937,54.92134094,1531,94883,USA,Alaska
94884,-133.0805664,54.9494133,1531,94884,USA,Alaska
94885,-133.1227112,54.96982193,1531,94885,USA,Alaska
94886,-133.2046509,55.08447266,1531,94886,USA,Alaska
94887,-133.2511749,55.1751442,1531,94887,USA,Alaska
94888,-133.3248596,55.18549728,1531,94888,USA,Alaska
94889,-133.4179688,55.21069336,1531,94889,USA,Alaska
94890,-133.4538116,55.26035309,1531,94890,USA,Alaska
94891,-133.4290619,55.30381012,1531,94891,USA,Alaska
94892,-133.2965851,55.32572937,1531,94892,USA,Alaska
94893,-133.0974121,55.21371841,1531,94893,USA,Alaska
94894,-133.0670776,55.16621017,1531,94894,USA,Alaska
94895,-132.9957428,55.1105957,1531,94895,USA,Alaska
94896,-132.9821777,55.03300476,1531,94896,USA,Alaska
94897,-132.9459991,55.00258636,1531,94897,USA,Alaska
94898,-132.8622589,54.89443588,1531,94898,USA,Alaska
94900,-160.3292999,55.33769226,1532,94900,USA,Alaska
94901,-160.3433075,55.25878906,1532,94901,USA,Alaska
94902,-160.4807587,55.30898285,1532,94902,USA,Alaska
94903,-160.5174713,55.33383942,1532,94903,USA,Alaska
94904,-160.4929199,55.35234451,1532,94904,USA,Alaska
94905,-160.3623047,55.35698318,1532,94905,USA,Alaska
94906,-160.3292999,55.33769226,1532,94906,USA,Alaska
94908,-160.684906,55.31479645,1533,94908,USA,Alaska
94909,-160.6697235,55.31425476,1533,94909,USA,Alaska
94910,-160.6388245,55.3219223,1533,94910,USA,Alaska
94911,-160.5739746,55.37827301,1533,94911,USA,Alaska
94912,-160.5527954,55.38076019,1533,94912,USA,Alaska
94913,-160.5524902,55.36338043,1533,94913,USA,Alaska
94914,-160.5831604,55.30761719,1533,94914,USA,Alaska
94915,-160.5312042,55.23320389,1533,94915,USA,Alaska
94916,-160.482666,55.19741058,1533,94916,USA,Alaska
94917,-160.4875488,55.18486023,1533,94917,USA,Alaska
94918,-160.6090851,55.15903473,1533,94918,USA,Alaska
94919,-160.7018127,55.17763519,1533,94919,USA,Alaska
94920,-160.7506256,55.17119217,1533,94920,USA,Alaska
94921,-160.7950745,55.14521408,1533,94921,USA,Alaska
94922,-160.8254852,55.17397308,1533,94922,USA,Alaska
94923,-160.8465271,55.31132889,1533,94923,USA,Alaska
94924,-160.8396454,55.33539963,1533,94924,USA,Alaska
94925,-160.7892151,55.38310623,1533,94925,USA,Alaska
94926,-160.7239227,55.4046402,1533,94926,USA,Alaska
94927,-160.6956482,55.39833832,1533,94927,USA,Alaska
94928,-160.6721649,55.37939453,1533,94928,USA,Alaska
94929,-160.6663666,55.35942459,1533,94929,USA,Alaska
94930,-160.684906,55.31479645,1533,94930,USA,Alaska
94932,-133.305069,55.54375076,1534,94932,USA,Alaska
94933,-133.2832031,55.515625,1534,94933,USA,Alaska
94934,-133.2816925,55.49785233,1534,94934,USA,Alaska
94935,-133.4264679,55.43144608,1534,94935,USA,Alaska
94936,-133.4290924,55.41772461,1534,94936,USA,Alaska
94937,-133.463089,55.37665939,1534,94937,USA,Alaska
94938,-133.493454,55.36167145,1534,94938,USA,Alaska
94939,-133.5473633,55.31723785,1534,94939,USA,Alaska
94940,-133.6501923,55.26928711,1534,94940,USA,Alaska
94941,-133.6350098,55.41333008,1534,94941,USA,Alaska
94942,-133.7371063,55.49692154,1534,94942,USA,Alaska
94943,-133.6342163,55.53925705,1534,94943,USA,Alaska
94944,-133.5666962,55.52719879,1534,94944,USA,Alaska
94945,-133.4547729,55.52231216,1534,94945,USA,Alaska
94946,-133.3455505,55.55908203,1534,94946,USA,Alaska
94947,-133.305069,55.54375076,1534,94947,USA,Alaska
94949,-155.5660095,55.8211937,1535,94949,USA,Alaska
94950,-155.6048737,55.78955078,1535,94950,USA,Alaska
94951,-155.6806183,55.79184723,1535,94951,USA,Alaska
94952,-155.7231903,55.8021965,1535,94952,USA,Alaska
94953,-155.7373505,55.82978439,1535,94953,USA,Alaska
94954,-155.6206055,55.91308594,1535,94954,USA,Alaska
94955,-155.5939484,55.92431641,1535,94955,USA,Alaska
94956,-155.5732422,55.92109299,1535,94956,USA,Alaska
94957,-155.5639038,55.88666916,1535,94957,USA,Alaska
94958,-155.5660095,55.8211937,1535,94958,USA,Alaska
94960,-130.9791565,55.48915863,1536,94960,USA,Alaska
94961,-131.013916,55.37929535,1536,94961,USA,Alaska
94962,-131.0827637,55.26679611,1536,94962,USA,Alaska
94963,-131.1878967,55.20629883,1536,94963,USA,Alaska
94964,-131.2618713,55.21977615,1536,94964,USA,Alaska
94965,-131.3163147,55.2685051,1536,94965,USA,Alaska
94966,-131.3668518,55.26581955,1536,94966,USA,Alaska
94967,-131.4207153,55.27587891,1536,94967,USA,Alaska
94968,-131.4509277,55.31630707,1536,94968,USA,Alaska
94969,-131.4223633,55.3684082,1536,94969,USA,Alaska
94970,-131.4475708,55.40879059,1536,94970,USA,Alaska
94971,-131.4745178,55.37348938,1536,94971,USA,Alaska
94972,-131.5218201,55.34106445,1536,94972,USA,Alaska
94973,-131.6413116,55.29892731,1536,94973,USA,Alaska
94974,-131.7236786,55.2183609,1536,94974,USA,Alaska
94975,-131.7624969,55.16582108,1536,94975,USA,Alaska
94976,-131.8109894,55.22309875,1536,94976,USA,Alaska
94977,-131.8419952,55.35868835,1536,94977,USA,Alaska
94978,-131.8460846,55.41625977,1536,94978,USA,Alaska
94979,-131.7594757,55.50307846,1536,94979,USA,Alaska
94980,-131.6475525,55.5855484,1536,94980,USA,Alaska
94981,-131.6249542,55.83169174,1536,94981,USA,Alaska
94982,-131.2692413,55.95537186,1536,94982,USA,Alaska
94983,-131.2361908,55.94897461,1536,94983,USA,Alaska
94984,-131.1206512,55.85663986,1536,94984,USA,Alaska
94985,-130.9978027,55.72763824,1536,94985,USA,Alaska
94986,-130.9659729,55.66953278,1536,94986,USA,Alaska
94987,-130.9650421,55.56801987,1536,94987,USA,Alaska
94988,-130.9791565,55.48915863,1536,94988,USA,Alaska
94990,-133.5661163,56.3392067,1537,94990,USA,Alaska
94991,-133.3766174,56.31777191,1537,94991,USA,Alaska
94992,-133.2029724,56.31982422,1537,94992,USA,Alaska
94993,-133.1437073,56.27856445,1537,94993,USA,Alaska
94994,-133.1044922,56.23510742,1537,94994,USA,Alaska
94995,-133.0817413,56.19419098,1537,94995,USA,Alaska
94996,-133.0754395,56.15585709,1537,94996,USA,Alaska
94997,-133.0801239,56.1287117,1537,94997,USA,Alaska
94998,-133.1012268,56.09980392,1537,94998,USA,Alaska
94999,-133.0966339,56.0900383,1537,94999,USA,Alaska
95000,-132.7575684,55.99502182,1537,95000,USA,Alaska
95001,-132.5976105,55.89501953,1537,95001,USA,Alaska
95002,-132.533783,55.84247971,1537,95002,USA,Alaska
95003,-132.4969635,55.7980957,1537,95003,USA,Alaska
95004,-132.4301758,55.68701172,1537,95004,USA,Alaska
95005,-132.2888641,55.55810547,1537,95005,USA,Alaska
95006,-132.2147522,55.51884842,1537,95006,USA,Alaska
95007,-132.172699,55.48061752,1537,95007,USA,Alaska
95008,-132.1963501,55.47914886,1537,95008,USA,Alaska
95009,-132.2958984,55.50747299,1537,95009,USA,Alaska
95010,-132.5112915,55.59394455,1537,95010,USA,Alaska
95011,-132.5288544,55.5904808,1537,95011,USA,Alaska
95012,-132.5483398,55.54370117,1537,95012,USA,Alaska
95013,-132.5817413,55.50263596,1537,95013,USA,Alaska
95014,-132.6313019,55.47319412,1537,95014,USA,Alaska
95015,-132.5916138,55.46435547,1537,95015,USA,Alaska
95016,-132.4178772,55.48291016,1537,95016,USA,Alaska
95017,-132.2720184,55.39863205,1537,95017,USA,Alaska
95018,-132.215271,55.38354492,1537,95018,USA,Alaska
95019,-132.1602478,55.32299805,1537,95019,USA,Alaska
95020,-132.1584015,55.29980469,1537,95020,USA,Alaska
95021,-132.1904297,55.25498199,1537,95021,USA,Alaska
95022,-132.2148895,55.23676682,1537,95022,USA,Alaska
95023,-132.2066803,55.22441483,1537,95023,USA,Alaska
95024,-132.1659698,55.21801758,1537,95024,USA,Alaska
95025,-132.0050659,55.23061371,1537,95025,USA,Alaska
95026,-131.9764099,55.20859146,1537,95026,USA,Alaska
95027,-132.0003815,55.03384018,1537,95027,USA,Alaska
95028,-131.9775848,54.96948242,1537,95028,USA,Alaska
95029,-131.9779358,54.94023514,1537,95029,USA,Alaska
95030,-131.996582,54.90141678,1537,95030,USA,Alaska
95031,-131.9972229,54.86860275,1537,95031,USA,Alaska
95032,-131.9827118,54.83491516,1537,95032,USA,Alaska
95033,-131.9808655,54.80483246,1537,95033,USA,Alaska
95034,-132.0216827,54.72631836,1537,95034,USA,Alaska
95035,-132.064743,54.71313477,1537,95035,USA,Alaska
95036,-132.1343231,54.7125473,1537,95036,USA,Alaska
95037,-132.1892548,54.73486328,1537,95037,USA,Alaska
95038,-132.2663116,54.80234528,1537,95038,USA,Alaska
95039,-132.3413086,54.90722656,1537,95039,USA,Alaska
95040,-132.3702087,54.92221832,1537,95040,USA,Alaska
95041,-132.4686432,54.93793869,1537,95041,USA,Alaska
95042,-132.4864807,54.95038986,1537,95042,USA,Alaska
95043,-132.5493622,54.95258713,1537,95043,USA,Alaska
95044,-132.5938416,54.99575043,1537,95044,USA,Alaska
95045,-132.5884857,55.05234146,1537,95045,USA,Alaska
95046,-132.6269531,55.11005783,1537,95046,USA,Alaska
95047,-132.6221619,55.13593674,1537,95047,USA,Alaska
95048,-132.665329,55.14677811,1537,95048,USA,Alaska
95049,-132.701767,55.13051605,1537,95049,USA,Alaska
95050,-132.6828613,55.07392502,1537,95050,USA,Alaska
95051,-132.7041626,55.03007889,1537,95051,USA,Alaska
95052,-132.7823181,55.04848862,1537,95052,USA,Alaska
95053,-132.9125977,55.18847656,1537,95053,USA,Alaska
95054,-133.0605927,55.30092621,1537,95054,USA,Alaska
95055,-133.1185608,55.32763672,1537,95055,USA,Alaska
95056,-133.1030273,55.36025238,1537,95056,USA,Alaska
95057,-133.0300293,55.37753677,1537,95057,USA,Alaska
95058,-132.9708099,55.37617111,1537,95058,USA,Alaska
95059,-132.9588776,55.3955574,1537,95059,USA,Alaska
95060,-133.0824585,55.5041008,1537,95060,USA,Alaska
95061,-133.0784149,55.53491211,1537,95061,USA,Alaska
95062,-133.0334015,55.58969879,1537,95062,USA,Alaska
95063,-133.0896454,55.61259842,1537,95063,USA,Alaska
95064,-133.2437592,55.59540939,1537,95064,USA,Alaska
95065,-133.2982483,55.606884,1537,95065,USA,Alaska
95066,-133.3428192,55.65082932,1537,95066,USA,Alaska
95067,-133.368988,55.68896484,1537,95067,USA,Alaska
95068,-133.5027466,55.69589996,1537,95068,USA,Alaska
95069,-133.5532684,55.69116211,1537,95069,USA,Alaska
95070,-133.6404724,55.7487793,1537,95070,USA,Alaska
95071,-133.6801758,55.78515625,1537,95071,USA,Alaska
95072,-133.6643982,55.80381012,1537,95072,USA,Alaska
95073,-133.5840912,55.83652496,1537,95073,USA,Alaska
95074,-133.5371552,55.83193207,1537,95074,USA,Alaska
95075,-133.4469757,55.79701996,1537,95075,USA,Alaska
95076,-133.4117279,55.79833984,1537,95076,USA,Alaska
95077,-133.3221283,55.84462738,1537,95077,USA,Alaska
95078,-133.3084869,55.88647461,1537,95078,USA,Alaska
95079,-133.2415009,55.92079926,1537,95079,USA,Alaska
95080,-133.2521515,55.95708084,1537,95080,USA,Alaska
95081,-133.2892151,56.01869965,1537,95081,USA,Alaska
95082,-133.3712463,56.03588867,1537,95082,USA,Alaska
95083,-133.53862,55.99926758,1537,95083,USA,Alaska
95084,-133.6842346,55.94277191,1537,95084,USA,Alaska
95085,-133.7425385,55.96484375,1537,95085,USA,Alaska
95086,-133.7551727,55.99946594,1537,95086,USA,Alaska
95087,-133.5992279,56.09365082,1537,95087,USA,Alaska
95088,-133.5308533,56.14565277,1537,95088,USA,Alaska
95089,-133.5440979,56.17651367,1537,95089,USA,Alaska
95090,-133.5944366,56.21635818,1537,95090,USA,Alaska
95091,-133.5986328,56.31625748,1537,95091,USA,Alaska
95092,-133.5661163,56.3392067,1537,95092,USA,Alaska
95094,-132.779892,56.24726868,1538,95094,USA,Alaska
95095,-132.8309479,56.24414063,1538,95095,USA,Alaska
95096,-132.891449,56.25942612,1538,95096,USA,Alaska
95097,-133.0350037,56.34091949,1538,95097,USA,Alaska
95098,-133.0376434,56.36484528,1538,95098,USA,Alaska
95099,-133.0170898,56.39199066,1538,95099,USA,Alaska
95100,-132.9355011,56.44179916,1538,95100,USA,Alaska
95101,-132.9020538,56.45376205,1538,95101,USA,Alaska
95102,-132.7060547,56.44848633,1538,95102,USA,Alaska
95103,-132.6433563,56.43515396,1538,95103,USA,Alaska
95104,-132.6291046,56.41191483,1538,95104,USA,Alaska
95105,-132.6322784,56.38828278,1538,95105,USA,Alaska
95106,-132.652832,56.36435699,1538,95106,USA,Alaska
95107,-132.6575775,56.33930588,1538,95107,USA,Alaska
95108,-132.6465759,56.31318665,1538,95108,USA,Alaska
95109,-132.6693878,56.28730392,1538,95109,USA,Alaska
95110,-132.779892,56.24726868,1538,95110,USA,Alaska
95112,-132.1123505,56.109375,1539,95112,USA,Alaska
95113,-132.1329651,55.94326019,1539,95113,USA,Alaska
95114,-132.1726074,55.95263672,1539,95114,USA,Alaska
95115,-132.2103119,55.95297623,1539,95115,USA,Alaska
95116,-132.2873077,55.92939377,1539,95116,USA,Alaska
95117,-132.3686066,55.93974304,1539,95117,USA,Alaska
95118,-132.4065857,55.95820236,1539,95118,USA,Alaska
95119,-132.4206085,55.97954178,1539,95119,USA,Alaska
95120,-132.4060516,56.02885818,1539,95120,USA,Alaska
95121,-132.4511719,56.05634689,1539,95121,USA,Alaska
95122,-132.6029663,56.06640625,1539,95122,USA,Alaska
95123,-132.6599121,56.07817459,1539,95123,USA,Alaska
95124,-132.6913605,56.13007736,1539,95124,USA,Alaska
95125,-132.6990204,56.1981926,1539,95125,USA,Alaska
95126,-132.6752014,56.22363281,1539,95126,USA,Alaska
95127,-132.5987244,56.24164963,1539,95127,USA,Alaska
95128,-132.5390167,56.32416916,1539,95128,USA,Alaska
95129,-132.5059509,56.33525467,1539,95129,USA,Alaska
95130,-132.379837,56.4987793,1539,95130,USA,Alaska
95131,-132.3164978,56.48749924,1539,95131,USA,Alaska
95132,-132.2056122,56.38793945,1539,95132,USA,Alaska
95133,-132.0668945,56.24423599,1539,95133,USA,Alaska
95134,-132.1123505,56.109375,1539,95134,USA,Alaska
95136,-154.6828156,56.43579102,1540,95136,USA,Alaska
95137,-154.7512207,56.41215897,1540,95137,USA,Alaska
95138,-154.7739258,56.4202652,1540,95138,USA,Alaska
95139,-154.7771606,56.43989182,1540,95139,USA,Alaska
95140,-154.7609406,56.47114182,1540,95140,USA,Alaska
95141,-154.7293396,56.50214767,1540,95141,USA,Alaska
95142,-154.6237335,56.56132889,1540,95142,USA,Alaska
95143,-154.5175323,56.60053635,1540,95143,USA,Alaska
95144,-154.4633789,56.59819031,1540,95144,USA,Alaska
95145,-154.4448853,56.5731926,1540,95145,USA,Alaska
95146,-154.5111847,56.52143478,1540,95146,USA,Alaska
95147,-154.6828156,56.43579102,1540,95147,USA,Alaska
95149,-154.2086334,56.51489258,1541,95149,USA,Alaska
95150,-154.2578125,56.51269531,1541,95150,USA,Alaska
95151,-154.3321228,56.53901672,1541,95151,USA,Alaska
95152,-154.3222198,56.57060623,1541,95152,USA,Alaska
95153,-154.2167511,56.60874176,1541,95153,USA,Alaska
95154,-154.1104126,56.60292816,1541,95154,USA,Alaska
95155,-154.1022491,56.58164215,1541,95155,USA,Alaska
95156,-154.1071777,56.55781174,1541,95156,USA,Alaska
95157,-154.1159668,56.54389572,1541,95157,USA,Alaska
95158,-154.1497955,56.52959061,1541,95158,USA,Alaska
95159,-154.2086334,56.51489258,1541,95159,USA,Alaska
95161,-169.7552338,56.63505936,1542,95161,USA,Alaska
95162,-169.6239166,56.61513901,1542,95162,USA,Alaska
95163,-169.5504913,56.62812424,1542,95163,USA,Alaska
95164,-169.4856873,56.61772537,1542,95164,USA,Alaska
95165,-169.4743195,56.59404373,1542,95165,USA,Alaska
95166,-169.5868683,56.54243088,1542,95166,USA,Alaska
95167,-169.6326141,56.54570007,1542,95167,USA,Alaska
95168,-169.7661743,56.60795975,1542,95168,USA,Alaska
95169,-169.7552338,56.63505936,1542,95169,USA,Alaska
95171,-132.7468719,56.52568436,1543,95171,USA,Alaska
95172,-132.7576294,56.51103592,1543,95172,USA,Alaska
95173,-132.8847198,56.51245117,1543,95173,USA,Alaska
95174,-132.9308014,56.52446365,1543,95174,USA,Alaska
95175,-132.9480438,56.56723785,1543,95175,USA,Alaska
95176,-132.9362335,56.60683441,1543,95176,USA,Alaska
95177,-132.9065399,56.6374054,1543,95177,USA,Alaska
95178,-132.8706512,56.69638443,1543,95178,USA,Alaska
95179,-132.8425293,56.7947731,1543,95179,USA,Alaska
95180,-132.6558685,56.68471527,1543,95180,USA,Alaska
95181,-132.5986786,56.63574219,1543,95181,USA,Alaska
95182,-132.5679779,56.57582855,1543,95182,USA,Alaska
95183,-132.6342316,56.5534668,1543,95183,USA,Alaska
95184,-132.7144623,56.54253006,1543,95184,USA,Alaska
95185,-132.7468719,56.52568436,1543,95185,USA,Alaska
95187,-133.9895935,56.8449707,1544,95187,USA,Alaska
95188,-133.9248047,56.77568436,1544,95188,USA,Alaska
95189,-133.8308563,56.78129959,1544,95189,USA,Alaska
95190,-133.7781219,56.72890854,1544,95190,USA,Alaska
95191,-133.7383881,56.65044022,1544,95191,USA,Alaska
95192,-133.7672882,56.60009766,1544,95192,USA,Alaska
95193,-133.8090363,56.61132813,1544,95193,USA,Alaska
95194,-133.8552704,56.58218002,1544,95194,USA,Alaska
95195,-133.8835907,56.48549652,1544,95195,USA,Alaska
95196,-133.8704681,56.38867188,1544,95196,USA,Alaska
95197,-133.884613,56.29213715,1544,95197,USA,Alaska
95198,-133.9385223,56.19365311,1544,95198,USA,Alaska
95199,-133.949707,56.12773514,1544,95199,USA,Alaska
95200,-133.9707947,56.10791016,1544,95200,USA,Alaska
95201,-133.993988,56.10112,1544,95201,USA,Alaska
95202,-134.0240173,56.11899185,1544,95202,USA,Alaska
95203,-134.0674744,56.13300705,1544,95203,USA,Alaska
95204,-134.1224213,56.07739258,1544,95204,USA,Alaska
95205,-134.1896057,56.07695389,1544,95205,USA,Alaska
95206,-134.2450714,56.20326996,1544,95206,USA,Alaska
95207,-134.1954651,56.41352463,1544,95207,USA,Alaska
95208,-134.0843658,56.45634842,1544,95208,USA,Alaska
95209,-134.1504822,56.51347733,1544,95209,USA,Alaska
95210,-134.2902374,56.58002853,1544,95210,USA,Alaska
95211,-134.2783661,56.61709213,1544,95211,USA,Alaska
95212,-134.3844299,56.72402573,1544,95212,USA,Alaska
95213,-134.390625,56.74946213,1544,95213,USA,Alaska
95214,-134.3736877,56.83867264,1544,95214,USA,Alaska
95215,-134.2744141,56.91816711,1544,95215,USA,Alaska
95216,-134.1432648,56.93232346,1544,95216,USA,Alaska
95217,-134.0518036,56.89828873,1544,95217,USA,Alaska
95218,-134.0005798,56.86919022,1544,95218,USA,Alaska
95219,-133.9895935,56.8449707,1544,95219,USA,Alaska
95221,-133.3662109,57.00351715,1545,95221,USA,Alaska
95222,-133.2997131,56.97216797,1545,95222,USA,Alaska
95223,-133.2635193,57.00498199,1545,95223,USA,Alaska
95224,-133.1959991,57.00346756,1545,95224,USA,Alaska
95225,-133.0708008,56.97426987,1545,95225,USA,Alaska
95226,-132.9962463,56.93041992,1545,95226,USA,Alaska
95227,-132.9541473,56.88027191,1545,95227,USA,Alaska
95228,-132.950592,56.85044098,1545,95228,USA,Alaska
95229,-132.9633331,56.78256989,1545,95229,USA,Alaska
95230,-132.95401,56.71308517,1545,95230,USA,Alaska
95231,-132.9591827,56.67705154,1545,95231,USA,Alaska
95232,-132.9758759,56.64726639,1545,95232,USA,Alaska
95233,-133.0040894,56.62372971,1545,95233,USA,Alaska
95234,-133.0349121,56.62075043,1545,95234,USA,Alaska
95235,-133.13237,56.68325043,1545,95235,USA,Alaska
95236,-133.2440033,56.79584885,1545,95236,USA,Alaska
95237,-133.328949,56.83007813,1545,95237,USA,Alaska
95238,-133.332428,56.81850815,1545,95238,USA,Alaska
95239,-133.309082,56.78623199,1545,95239,USA,Alaska
95240,-133.2397003,56.72568512,1545,95240,USA,Alaska
95241,-133.2272491,56.68925858,1545,95241,USA,Alaska
95242,-133.1784668,56.64482498,1545,95242,USA,Alaska
95243,-133.1566467,56.61112976,1545,95243,USA,Alaska
95244,-133.1442413,56.56689453,1545,95244,USA,Alaska
95245,-133.1447296,56.52822495,1545,95245,USA,Alaska
95246,-133.1581573,56.49516678,1545,95246,USA,Alaska
95247,-133.1808014,56.47397614,1545,95247,USA,Alaska
95248,-133.2126465,56.46459961,1545,95248,USA,Alaska
95249,-133.3827667,56.47387695,1545,95249,USA,Alaska
95250,-133.4841766,56.45175934,1545,95250,USA,Alaska
95251,-133.6027832,56.46411133,1545,95251,USA,Alaska
95252,-133.6313477,56.48403168,1545,95252,USA,Alaska
95253,-133.6492615,56.51679611,1545,95253,USA,Alaska
95254,-133.6583099,56.59629059,1545,95254,USA,Alaska
95255,-133.6881866,56.71001053,1545,95255,USA,Alaska
95256,-133.680954,56.79751205,1545,95256,USA,Alaska
95257,-133.7575226,56.87665939,1545,95257,USA,Alaska
95258,-133.8230438,56.92436218,1545,95258,USA,Alaska
95259,-133.9172821,56.96709061,1545,95259,USA,Alaska
95260,-133.9794464,57.00957108,1545,95260,USA,Alaska
95261,-133.9623566,57.04345703,1545,95261,USA,Alaska
95262,-133.8659668,57.0687027,1545,95262,USA,Alaska
95263,-133.7077179,57.06284332,1545,95263,USA,Alaska
95264,-133.3662109,57.00351715,1545,95264,USA,Alaska
95266,-153.0070801,57.12485504,1546,95266,USA,Alaska
95267,-153.1342316,57.09257889,1546,95267,USA,Alaska
95268,-153.1568451,57.09394455,1546,95268,USA,Alaska
95269,-153.2353973,57.02861404,1546,95269,USA,Alaska
95270,-153.2954102,57.00043869,1546,95270,USA,Alaska
95271,-153.3746033,57.05190277,1546,95271,USA,Alaska
95272,-153.3543396,57.13193512,1546,95272,USA,Alaska
95273,-153.285202,57.18505859,1546,95273,USA,Alaska
95274,-152.9354553,57.16733551,1546,95274,USA,Alaska
95275,-152.9084015,57.15244293,1546,95275,USA,Alaska
95276,-152.9077606,57.13974762,1546,95276,USA,Alaska
95277,-152.9334412,57.12924957,1546,95277,USA,Alaska
95278,-153.0070801,57.12485504,1546,95278,USA,Alaska
95280,-170.1605377,57.18393707,1547,95280,USA,Alaska
95281,-170.2640076,57.13676834,1547,95281,USA,Alaska
95282,-170.3580017,57.15420151,1547,95282,USA,Alaska
95283,-170.3858795,57.18857193,1547,95283,USA,Alaska
95284,-170.3866272,57.20302963,1547,95284,USA,Alaska
95285,-170.1161652,57.2417984,1547,95285,USA,Alaska
95286,-170.1605377,57.18393707,1547,95286,USA,Alaska
95288,-134.9697723,57.35141754,1548,95288,USA,Alaska
95289,-134.8848572,57.24169922,1548,95289,USA,Alaska
95290,-134.8231964,57.15654373,1548,95290,USA,Alaska
95291,-134.7685089,57.05419922,1548,95291,USA,Alaska
95292,-134.6768494,56.84228516,1548,95292,USA,Alaska
95293,-134.634079,56.76210785,1548,95293,USA,Alaska
95294,-134.6207123,56.71831131,1548,95294,USA,Alaska
95295,-134.6105499,56.60341644,1548,95295,USA,Alaska
95296,-134.6243134,56.57871246,1548,95296,USA,Alaska
95297,-134.6517181,56.55605698,1548,95297,USA,Alaska
95298,-134.6570892,56.52323914,1548,95298,USA,Alaska
95299,-134.6316833,56.43564224,1548,95299,USA,Alaska
95300,-134.6300201,56.30244064,1548,95300,USA,Alaska
95301,-134.654007,56.22748947,1548,95301,USA,Alaska
95302,-134.6818848,56.21616364,1548,95302,USA,Alaska
95303,-134.7502899,56.24077225,1548,95303,USA,Alaska
95304,-134.8064423,56.28125,1548,95304,USA,Alaska
95305,-134.8480072,56.32348633,1548,95305,USA,Alaska
95306,-134.9501343,56.45683289,1548,95306,USA,Alaska
95307,-134.9805603,56.51894379,1548,95307,USA,Alaska
95308,-134.9824219,56.56362534,1548,95308,USA,Alaska
95309,-134.9666595,56.59614182,1548,95309,USA,Alaska
95310,-134.933197,56.6163559,1548,95310,USA,Alaska
95311,-134.8751068,56.67045975,1548,95311,USA,Alaska
95312,-134.8834534,56.67905426,1548,95312,USA,Alaska
95313,-134.9275818,56.66699219,1548,95313,USA,Alaska
95314,-135.0178223,56.66015625,1548,95314,USA,Alaska
95315,-135.097168,56.70283127,1548,95315,USA,Alaska
95316,-135.1590271,56.72539139,1548,95316,USA,Alaska
95317,-135.1465759,56.80234146,1548,95317,USA,Alaska
95318,-135.1631317,56.82411957,1548,95318,USA,Alaska
95319,-135.2848206,56.80034256,1548,95319,USA,Alaska
95320,-135.3306122,56.82187271,1548,95320,USA,Alaska
95321,-135.3406219,56.8507843,1548,95321,USA,Alaska
95322,-135.3383789,56.89399338,1548,95322,USA,Alaska
95323,-135.3151245,56.93183517,1548,95323,USA,Alaska
95324,-135.1996002,57.02734375,1548,95324,USA,Alaska
95325,-135.2112274,57.04492188,1548,95325,USA,Alaska
95326,-135.267395,57.04887772,1548,95326,USA,Alaska
95327,-135.3413544,57.08159256,1548,95327,USA,Alaska
95328,-135.3752899,57.18843079,1548,95328,USA,Alaska
95329,-135.4549255,57.24941254,1548,95329,USA,Alaska
95330,-135.5019531,57.24384689,1548,95330,USA,Alaska
95331,-135.6089325,57.07143402,1548,95331,USA,Alaska
95332,-135.6618652,57.033741,1548,95332,USA,Alaska
95333,-135.8123016,57.00952148,1548,95333,USA,Alaska
95334,-135.7816467,57.05751801,1548,95334,USA,Alaska
95335,-135.7677307,57.10039139,1548,95335,USA,Alaska
95336,-135.8211365,57.23042297,1548,95336,USA,Alaska
95337,-135.8227539,57.2804184,1548,95337,USA,Alaska
95338,-135.7871094,57.31728745,1548,95338,USA,Alaska
95339,-135.6809082,57.33256531,1548,95339,USA,Alaska
95340,-135.6245117,57.35439682,1548,95340,USA,Alaska
95341,-135.5805664,57.38998795,1548,95341,USA,Alaska
95342,-135.5696259,57.42470551,1548,95342,USA,Alaska
95343,-135.4873047,57.51650238,1548,95343,USA,Alaska
95344,-135.4486694,57.53437805,1548,95344,USA,Alaska
